1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	2411	796875000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	2411	87344488
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	2100	546875000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	2100	546875000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	2100	85394424
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	2098	625000000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	2098	531250000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	2098	85669024
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	2097	671875000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	2097	671875000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	2097	86246272
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	2095	500000000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	2095	468750000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	2095	89702240
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	2083	609375000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	2083	546875000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	2083	86104696
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	2082	406250000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	2082	375000000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	2082	85063088
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	2081	609375000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	2081	593750000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	2081	85628640
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	2079	671875000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	2079	640625000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	2079	87336848
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	2075	437500000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	2075	437500000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	2075	85256928
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	2073	734375000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	2073	718750000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	2073	85519864
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	2069	484375000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	2069	453125000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	2069	89483848
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	2067	625000000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	2067	546875000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	2067	85204160
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	2066	625000000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	2066	578125000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	2066	86541960
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	2065	812500000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	2065	781250000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	2065	89740432
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	2060	687500000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	2060	593750000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	2060	87083280
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	2059	578125000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	2059	531250000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	2059	87299464
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	2058	593750000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	2058	562500000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	2058	85913520
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	2057	640625000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	2057	578125000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	2057	85214736
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	2055	750000000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	2055	734375000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	2055	86165480
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	2051	515625000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	2051	484375000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	2051	85496256
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	2049	453125000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	2049	453125000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	2049	85587560
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	2044	468750000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	2044	437500000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	2044	85449088
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	2043	609375000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	2043	593750000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	2043	85919848
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	2038	625000000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	2038	593750000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	2038	86889000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	2037	484375000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	2037	484375000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	2037	86044728
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	2036	765625000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	2036	734375000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	2036	86595904
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	2027	500000000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	2027	484375000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	2027	85533792
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	2022	531250000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	2022	531250000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	2022	85846936
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	2017	718750000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	2017	687500000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	2017	85716952
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	2016	296875000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	2016	265625000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	2016	85388160
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	2015	593750000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	2015	562500000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	2015	85763672
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	2002	546875000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	2002	531250000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	2002	86105968
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	1993	531250000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	1993	500000000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	1993	86002320
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	1784	421875000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	1784	421875000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	1784	84904120
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	1783	531250000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	1783	500000000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	1783	86963472
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	1782	484375000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	1782	453125000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	1782	86194096
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	1781	484375000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	1781	437500000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	1781	85176480
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	1780	421875000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	1780	421875000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	1780	85326488
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	1779	562500000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	1779	515625000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	1779	85509448
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	1778	578125000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	1778	500000000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	1778	86245112
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	1777	562500000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	1777	531250000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	1777	85933384
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	1700	843750000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	1700	828125000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	1700	92806256
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	1684	2015625000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	1684	1875000000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	1684	88092216
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	1683	828125000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	1683	765625000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	1683	89137792
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	1507	546875000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	1507	515625000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	1507	85355592
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	1506	968750000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	1506	890625000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	1506	90595656
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	1505	750000000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	1505	718750000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	1505	90197016
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	1504	1015625000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	1504	953125000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	1504	93539072
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	1503	828125000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	1503	781250000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	1503	92705720
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	1302	1203125000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	1302	1078125000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	1302	89955936
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	1261	906250000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	1261	812500000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	1261	93646064
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	1106	593750000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadUserTime	vizqlserver1	1106	578125000
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadAllocatedBytes	vizqlserver1	1106	89222864
1447439741	WIN-5QJC2P9E0KJ	java.lang:type=Threading	getThreadCpuTime	vizqlserver1	1065	656250000
